date,store_id,product_id,product_name,category,closing_stock,reorder_level,issue_type,severity,recommendation,reason
2025-03-31,3,1381,Kurkure Chips 1,Snacks,313,27,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,3,1382,Kurkure Chips 2,Snacks,323,60,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,3,1385,Kurkure Chips 5,Snacks,308,99,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,3,1391,Kurkure Chips 11,Snacks,302,35,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,3,1394,Kurkure Chips 14,Snacks,327,77,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,3,1396,Kurkure Chips 16,Snacks,310,36,Overstock,Low,Transfer Excess Inventory,Closing stock (310) exceeds overstock threshold (300)
2025-03-31,3,1397,Kurkure Chips 17,Snacks,349,45,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,3,1401,Britannia Biscuits 1,Snacks,382,87,Overstock,Low,Transfer Excess Inventory,Closing stock (382) exceeds overstock threshold (300)
2025-03-31,3,1407,Britannia Biscuits 7,Snacks,307,100,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,3,1412,Britannia Biscuits 12,Snacks,377,83,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,3,1413,Britannia Biscuits 13,Snacks,303,38,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,3,1422,Parle Biscuits 2,Snacks,336,21,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,3,1426,Parle Biscuits 6,Snacks,370,48,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,3,1433,Parle Biscuits 13,Snacks,309,42,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,3,1435,Parle Biscuits 15,Snacks,307,43,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,3,1439,Parle Biscuits 19,Snacks,344,88,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,3,1440,Parle Biscuits 20,Snacks,315,79,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,3,1441,Tata Tea Tea 1,Beverages,366,88,Overstock,Low,Transfer Excess Inventory,Closing stock (366) exceeds overstock threshold (300)
2025-03-31,3,1442,Tata Tea Tea 2,Beverages,374,96,Overstock,Low,Transfer Excess Inventory,Closing stock (374) exceeds overstock threshold (300)
2025-03-31,3,1445,Tata Tea Tea 5,Beverages,332,84,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,3,1446,Tata Tea Tea 6,Beverages,33,36,Understock,Low,Reorder / Receive Inventory,Closing stock (33) below reorder level (36)
2025-03-31,3,1453,Tata Tea Tea 13,Beverages,330,39,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,3,1455,Tata Tea Tea 15,Beverages,319,20,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,3,1460,Tata Tea Tea 20,Beverages,304,80,Overstock,Low,Transfer Excess Inventory,Closing stock (304) exceeds overstock threshold (300)
2025-03-31,3,1465,Red Label Tea 5,Beverages,50,76,Understock,Medium,Reorder / Receive Inventory,Closing stock (50) below reorder level (76)
2025-03-31,3,1466,Red Label Tea 6,Beverages,331,49,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,3,1469,Red Label Tea 9,Beverages,370,54,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,3,1472,Red Label Tea 12,Beverages,43,58,Understock,Low,Reorder / Receive Inventory,Closing stock (43) below reorder level (58)
2025-03-31,3,1475,Red Label Tea 15,Beverages,336,73,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,3,1478,Red Label Tea 18,Beverages,64,79,Understock,Low,Reorder / Receive Inventory,Closing stock (64) below reorder level (79)
2025-03-31,3,1482,Nescafe Coffee 2,Beverages,307,98,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,3,1486,Nescafe Coffee 6,Beverages,366,55,Overstock,Low,Transfer Excess Inventory,Closing stock (366) exceeds overstock threshold (300)
2025-03-31,3,1488,Nescafe Coffee 8,Beverages,325,33,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,3,1491,Nescafe Coffee 11,Beverages,320,35,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,3,1496,Nescafe Coffee 16,Beverages,301,29,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,3,1498,Nescafe Coffee 18,Beverages,360,85,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,3,1504,Bru Coffee 4,Beverages,382,56,Overstock,Low,Transfer Excess Inventory,Closing stock (382) exceeds overstock threshold (300)
2025-03-31,3,1508,Bru Coffee 8,Beverages,72,85,Understock,Low,Reorder / Receive Inventory,Closing stock (72) below reorder level (85)
2025-03-31,3,1510,Bru Coffee 10,Beverages,334,100,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,3,1511,Bru Coffee 11,Beverages,354,43,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,3,1513,Bru Coffee 13,Beverages,368,98,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,3,1514,Bru Coffee 14,Beverages,389,22,Overstock,Low,Transfer Excess Inventory,Closing stock (389) exceeds overstock threshold (300)
2025-03-31,3,1521,Dove Soap 1,Personal Care,63,97,Understock,Medium,Reorder / Receive Inventory,Closing stock (63) below reorder level (97)
2025-03-31,3,1522,Dove Soap 2,Personal Care,51,79,Understock,Medium,Reorder / Receive Inventory,Closing stock (51) below reorder level (79)
2025-03-31,3,1525,Dove Soap 5,Personal Care,75,80,Understock,Low,Reorder / Receive Inventory,Closing stock (75) below reorder level (80)
2025-03-31,3,1527,Dove Soap 7,Personal Care,383,49,Overstock,Low,Transfer Excess Inventory,Closing stock (383) exceeds overstock threshold (300)
2025-03-31,3,1530,Dove Soap 10,Personal Care,334,92,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,3,1549,Lux Soap 9,Personal Care,333,71,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,3,1556,Lux Soap 16,Personal Care,370,88,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,3,1561,Lifebuoy Soap 1,Personal Care,338,41,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,3,1562,Lifebuoy Soap 2,Personal Care,353,21,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,3,1571,Lifebuoy Soap 11,Personal Care,353,23,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,3,1576,Lifebuoy Soap 16,Personal Care,320,87,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,3,1580,Lifebuoy Soap 20,Personal Care,305,94,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,3,1581,Clinic Plus Shampoo 1,Personal Care,358,66,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,3,1585,Clinic Plus Shampoo 5,Personal Care,305,33,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,3,1590,Clinic Plus Shampoo 10,Personal Care,58,76,Understock,Low,Reorder / Receive Inventory,Closing stock (58) below reorder level (76)
2025-03-31,3,1591,Clinic Plus Shampoo 11,Personal Care,305,24,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,3,1592,Clinic Plus Shampoo 12,Personal Care,362,90,Overstock,Low,Transfer Excess Inventory,Closing stock (362) exceeds overstock threshold (300)
2025-03-31,3,1594,Clinic Plus Shampoo 14,Personal Care,48,67,Understock,Low,Reorder / Receive Inventory,Closing stock (48) below reorder level (67)
2025-03-31,3,1595,Clinic Plus Shampoo 15,Personal Care,365,47,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,3,1597,Clinic Plus Shampoo 17,Personal Care,51,81,Understock,Medium,Reorder / Receive Inventory,Closing stock (51) below reorder level (81)
2025-03-31,3,1601,Pantene Shampoo 1,Personal Care,362,43,Overstock,Low,Transfer Excess Inventory,Closing stock (362) exceeds overstock threshold (300)
2025-03-31,3,1602,Pantene Shampoo 2,Personal Care,332,46,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,3,1606,Pantene Shampoo 6,Personal Care,354,100,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,3,1608,Pantene Shampoo 8,Personal Care,368,53,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,3,1610,Pantene Shampoo 10,Personal Care,332,40,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,3,1612,Pantene Shampoo 12,Personal Care,326,29,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,3,1614,Pantene Shampoo 14,Personal Care,391,83,Overstock,Low,Transfer Excess Inventory,Closing stock (391) exceeds overstock threshold (300)
2025-03-31,3,1615,Pantene Shampoo 15,Personal Care,366,92,Overstock,Low,Transfer Excess Inventory,Closing stock (366) exceeds overstock threshold (300)
2025-03-31,3,1621,Head & Shoulders Shampoo 1,Personal Care,342,32,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,3,1622,Head & Shoulders Shampoo 2,Personal Care,359,99,Overstock,Low,Transfer Excess Inventory,Closing stock (359) exceeds overstock threshold (300)
2025-03-31,3,1631,Head & Shoulders Shampoo 11,Personal Care,349,64,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,3,1632,Head & Shoulders Shampoo 12,Personal Care,316,98,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,3,1633,Head & Shoulders Shampoo 13,Personal Care,58,69,Understock,Low,Reorder / Receive Inventory,Closing stock (58) below reorder level (69)
2025-03-31,3,1643,Colgate Toothpaste 3,Personal Care,329,39,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,3,1651,Colgate Toothpaste 11,Personal Care,352,27,Overstock,Low,Transfer Excess Inventory,Closing stock (352) exceeds overstock threshold (300)
2025-03-31,3,1654,Colgate Toothpaste 14,Personal Care,367,59,Overstock,Low,Transfer Excess Inventory,Closing stock (367) exceeds overstock threshold (300)
2025-03-31,3,1657,Colgate Toothpaste 17,Personal Care,305,43,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,3,1658,Colgate Toothpaste 18,Personal Care,59,77,Understock,Low,Reorder / Receive Inventory,Closing stock (59) below reorder level (77)
2025-03-31,3,1665,Pepsodent Toothpaste 5,Personal Care,64,75,Understock,Low,Reorder / Receive Inventory,Closing stock (64) below reorder level (75)
2025-03-31,3,1670,Pepsodent Toothpaste 10,Personal Care,345,39,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,3,1671,Pepsodent Toothpaste 11,Personal Care,330,74,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,3,1673,Pepsodent Toothpaste 13,Personal Care,338,39,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,3,1676,Pepsodent Toothpaste 16,Personal Care,323,46,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,3,1681,Surf Excel Detergent 1,Household,313,56,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,3,1706,Ariel Detergent 6,Household,57,65,Understock,Low,Reorder / Receive Inventory,Closing stock (57) below reorder level (65)
2025-03-31,3,1708,Ariel Detergent 8,Household,312,86,Overstock,Low,Transfer Excess Inventory,Closing stock (312) exceeds overstock threshold (300)
2025-03-31,3,1710,Ariel Detergent 10,Household,332,89,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,3,1714,Ariel Detergent 14,Household,389,21,Overstock,Low,Transfer Excess Inventory,Closing stock (389) exceeds overstock threshold (300)
2025-03-31,3,1715,Ariel Detergent 15,Household,53,70,Understock,Low,Reorder / Receive Inventory,Closing stock (53) below reorder level (70)
2025-03-31,3,1718,Ariel Detergent 18,Household,338,99,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,3,1720,Ariel Detergent 20,Household,313,79,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,3,1721,Wheel Detergent 1,Household,350,26,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,3,1722,Wheel Detergent 2,Household,56,87,Understock,Medium,Reorder / Receive Inventory,Closing stock (56) below reorder level (87)
2025-03-31,3,1724,Wheel Detergent 4,Household,349,32,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,3,1726,Wheel Detergent 6,Household,307,42,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,3,1727,Wheel Detergent 7,Household,333,26,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,3,1733,Wheel Detergent 13,Household,385,58,Overstock,Low,Transfer Excess Inventory,Closing stock (385) exceeds overstock threshold (300)
2025-03-31,3,1735,Wheel Detergent 15,Household,330,79,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,3,1736,Wheel Detergent 16,Household,360,86,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,3,1738,Wheel Detergent 18,Household,43,76,Understock,Medium,Reorder / Receive Inventory,Closing stock (43) below reorder level (76)
2025-03-31,3,1740,Wheel Detergent 20,Household,69,93,Understock,Medium,Reorder / Receive Inventory,Closing stock (69) below reorder level (93)
2025-03-31,3,1741,Vim Dishwash 1,Household,364,31,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,3,1743,Vim Dishwash 3,Household,46,73,Understock,Medium,Reorder / Receive Inventory,Closing stock (46) below reorder level (73)
2025-03-31,3,1745,Vim Dishwash 5,Household,320,44,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,3,1753,Vim Dishwash 13,Household,380,83,Overstock,Low,Transfer Excess Inventory,Closing stock (380) exceeds overstock threshold (300)
2025-03-31,3,1754,Vim Dishwash 14,Household,316,51,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,3,1756,Vim Dishwash 16,Household,302,66,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,3,1759,Vim Dishwash 19,Household,319,72,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,3,1760,Vim Dishwash 20,Household,358,42,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,3,1763,Pril Dishwash 3,Household,377,93,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,3,1765,Pril Dishwash 5,Household,350,54,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,3,1768,Pril Dishwash 8,Household,76,90,Understock,Low,Reorder / Receive Inventory,Closing stock (76) below reorder level (90)
2025-03-31,3,1770,Pril Dishwash 10,Household,314,82,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,4,1003,India Gate Rice 3,Grocery,371,49,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,4,1004,India Gate Rice 4,Grocery,307,96,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,4,1008,India Gate Rice 8,Grocery,66,70,Understock,Low,Reorder / Receive Inventory,Closing stock (66) below reorder level (70)
2025-03-31,4,1013,India Gate Rice 13,Grocery,56,58,Understock,Low,Reorder / Receive Inventory,Closing stock (56) below reorder level (58)
2025-03-31,4,1016,India Gate Rice 16,Grocery,355,77,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
